salary_usd,job_title,salary_local,experience_level,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,employment_type_FL,employment_type_FT,employment_type_PT,salary_currency_CAD,salary_currency_CHF,salary_currency_EUR,salary_currency_GBP,salary_currency_JPY,salary_currency_SGD,salary_currency_USD,posting_duration,AWS,Azure,Computer Vision,Data Visualization,Deep Learning,Docker,GCP,Git,Hadoop,Java,Kubernetes,Linux,MLOps,Mathematics,NLP,PyTorch,Python,R,SQL,Scala,Spark,Statistics,Tableau,TensorFlow
70247,118898.54564649124,70247,0.0,124020.89985739283,0.0,121796.73522617208,0,0.0,1,119905.16104714476,2099,7.3,122477.80073939395,False,False,True,False,False,False,False,False,False,True,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
194385,121180.10279150744,145789,3.0,130012.48368322718,0.0,118722.46913553114,50,1.0,14,124127.19528382148,1896,8.8,125432.11887271449,True,False,False,False,False,False,True,False,False,False,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50464,122549.92109788003,50464,1.0,57707.94469455337,1.0,69847.72777302799,100,0.0,2,120812.53269133334,792,5.9,124477.45845047,False,True,False,False,False,False,False,False,False,True,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
71270,122053.19618785496,60580,0.0,130864.89733244799,0.0,131432.81177962347,0,1.0,0,120367.39506170356,2402,6.4,125432.11887271449,True,False,False,False,False,True,False,False,False,False,23,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
243177,120419.97521352161,328289,3.0,125694.26679247017,1.0,124021.16862287905,50,1.0,12,123920.93793267975,1744,9.4,122477.80073939395,False,True,False,False,False,False,False,False,False,False,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
239543,122840.68449392362,203612,3.0,118315.33478882577,1.0,57799.217178759194,0,1.0,15,120092.12278012821,2258,6.6,124593.67228891222,True,False,False,False,False,True,False,False,False,False,69,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
53499,122513.0502911138,53499,0.0,97736.13775175439,0.0,100103.87447146118,0,2.0,1,120367.39506170356,1026,5.8,118326.856517193,False,False,True,False,False,False,False,False,False,True,35,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
150607,121180.10279150744,150607,3.0,116649.10313411971,1.0,118453.39422916668,50,0.0,18,120643.85162628206,2485,5.7,124593.67228891222,False,True,False,False,False,False,False,False,False,True,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
79623,120419.97521352161,79623,0.0,141859.23520017072,2.0,124021.16862287905,0,2.0,1,124127.19528382148,1144,7.7,125432.11887271449,True,False,False,False,False,False,False,False,False,True,58,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
81308,122053.19618785496,81308,0.0,141859.23520017072,2.0,143323.19758998937,50,0.0,0,121880.94338928694,749,6.6,122477.80073939395,False,False,True,False,False,False,False,False,False,True,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
123946,120265.20777809255,167327,2.0,125694.26679247017,0.0,124021.16862287905,100,3.0,9,120643.85162628206,2481,8.6,124759.63652083334,False,True,False,False,False,False,False,False,False,False,70,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42381,123455.98514601345,42381,2.0,43765.79305704856,0.0,119785.75976502732,0,0.0,9,122524.88981824348,1466,5.4,125432.11887271449,False,False,False,False,False,False,False,False,False,True,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
35803,117026.43936580967,35803,1.0,57707.94469455337,0.0,69847.72777302799,0,0.0,4,121046.11303042462,2091,6.4,121447.97372036037,False,False,False,False,False,False,False,False,False,True,42,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
126100,117026.43936580967,107185,2.0,130864.89733244799,2.0,131432.81177962347,50,1.0,7,120643.85162628206,2184,7.4,124759.63652083334,False,True,False,False,False,True,False,False,False,False,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
138184,122861.90977390528,138184,2.0,160774.44582168458,1.0,154678.5805095472,100,2.0,9,119905.16104714476,516,5.2,121447.97372036037,False,True,False,False,False,False,False,False,False,True,26,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38303,122053.19618785496,38303,1.0,43765.79305704856,1.0,57799.217178759194,50,2.0,3,120812.53269133334,1857,7.1,124477.45845047,False,True,False,False,False,False,False,False,False,True,37,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41682,118898.54564649124,41682,1.0,43765.79305704856,2.0,57799.217178759194,0,1.0,4,120092.12278012821,2045,6.4,121447.97372036037,False,False,True,False,False,False,False,False,False,True,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
255802,120419.97521352161,255802,3.0,116649.10313411971,2.0,119785.75976502732,100,0.0,12,120812.53269133334,1123,9.5,122477.80073939395,False,False,True,False,False,False,False,False,False,True,15,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108,122549.92109788003,100135,1.0,113746.56958184903,2.0,114675.09254470286,0,2.0,3,120812.53269133334,1393,6.1,120359.4648923503,False,False,True,True,False,False,False,False,False,False,30,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
60460,118898.54564649124,75575,0.0,113746.56958184903,1.0,114675.09254470286,100,3.0,1,120367.39506170356,1853,10.0,118337.19699517907,False,False,True,True,False,False,False,False,False,False,69,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110481,121638.74992410523,110481,2.0,123530.21756312445,0.0,125832.35612855518,100,1.0,6,125714.78119225723,1762,9.4,124759.63652083334,False,False,True,False,False,False,False,False,False,True,40,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
181707,121065.5112363969,154451,3.0,122934.0714931203,2.0,123778.5602185247,50,1.0,17,123920.93793267975,500,9.7,125432.11887271449,False,False,True,False,False,True,False,False,False,False,21,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
171315,122053.19618785496,214144,3.0,113746.56958184903,0.0,110237.20727719298,100,1.0,18,122381.52114165043,2115,6.0,122187.41401641685,False,False,False,True,False,False,False,False,False,False,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
186907,122549.92109788003,158871,3.0,114742.8815534925,0.0,115660.84975247011,0,2.0,12,121127.23236765678,952,9.4,122477.80073939395,False,False,True,False,False,True,False,False,False,False,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
197246,121180.10279150744,147935,3.0,130012.48368322718,0.0,128906.90555944799,50,3.0,12,125714.78119225723,2123,6.2,122130.72615279279,True,False,False,False,False,False,True,False,False,False,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62903,121065.5112363969,84919,0.0,125694.26679247017,1.0,124021.16862287905,0,1.0,0,121880.94338928694,834,6.6,125432.11887271449,True,False,False,False,False,False,False,False,False,False,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
168184,121027.37247892222,210230,3.0,113746.56958184903,2.0,114675.09254470286,0,1.0,10,121584.10820267188,2000,5.3,122111.38418310913,False,False,True,True,False,False,False,False,False,False,56,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
147859,121605.0716888889,184824,3.0,113746.56958184903,1.0,123778.5602185247,100,2.0,10,119905.16104714476,858,8.9,124477.45845047,True,False,False,True,False,False,False,False,False,False,68,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
87226,122549.92109788003,74142,1.0,130864.89733244799,0.0,119785.75976502732,50,3.0,2,121046.11303042462,1357,5.7,119828.5926969697,False,True,False,False,False,True,False,False,False,False,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
138319,122513.0502911138,117571,2.0,114742.8815534925,2.0,115660.84975247011,0,3.0,9,120092.12278012821,824,9.1,122130.72615279279,True,False,False,False,False,True,False,False,False,False,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
103507,118898.54564649124,77630,1.0,130012.48368322718,1.0,119080.62298168498,0,3.0,4,121880.94338928694,2078,8.0,118326.856517193,False,False,False,False,False,False,True,False,False,False,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223904,127497.96600947459,190318,3.0,114742.8815534925,1.0,115660.84975247011,100,0.0,11,124127.19528382148,581,6.1,124477.45845047,False,True,False,False,False,True,False,False,False,False,47,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142980,123455.98514601345,142980,3.0,116306.61368095898,1.0,118605.80015427929,100,1.0,15,120812.53269133334,1600,7.9,118337.19699517907,True,False,False,False,False,False,False,False,False,True,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
64103,120265.20777809255,54488,0.0,118315.33478882577,1.0,118605.80015427929,100,2.0,1,125714.78119225723,1817,6.0,121447.97372036037,True,False,False,False,False,True,False,False,False,False,29,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
91062,118898.54564649124,77403,1.0,118315.33478882577,0.0,118605.80015427929,100,2.0,4,123907.24640175262,1057,9.1,118337.19699517907,False,False,True,False,False,True,False,False,False,False,73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
78579,121027.37247892222,66792,0.0,130864.89733244799,2.0,123778.5602185247,100,1.0,1,120812.53269133334,1050,5.0,118326.856517193,False,False,False,False,False,True,False,False,False,False,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
115061,124380.2992305099,97802,1.0,114742.8815534925,2.0,115660.84975247011,50,1.0,4,120092.12278012821,1225,8.8,124593.67228891222,True,False,False,False,False,True,False,False,False,False,14,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
61569,121605.0716888889,80040,0.0,129508.99829378532,0.0,110237.20727719298,0,3.0,0,122524.88981824348,1412,5.4,123787.58394685504,False,False,True,False,False,False,False,False,True,False,62,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
106803,121638.74992410523,138844,2.0,129508.99829378532,0.0,127297.27498619958,100,0.0,7,121584.10820267188,2223,7.5,124477.45845047,False,False,False,False,False,False,False,False,True,False,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
88775,122840.68449392362,88775,1.0,124020.89985739283,1.0,121796.73522617208,50,1.0,4,120092.12278012821,677,9.9,124593.67228891222,False,True,False,False,False,False,False,False,False,True,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
143329,121638.74992410523,179161,3.0,113746.56958184903,1.0,121825.81368195718,100,0.0,16,122381.52114165043,1069,8.0,123787.58394685504,False,True,False,True,False,False,False,False,False,False,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
83311,122549.92109788003,74980,0.0,172685.7496254045,0.0,69847.72777302799,50,1.0,0,122381.52114165043,1003,8.6,121447.97372036037,False,False,False,False,True,False,False,False,False,False,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
200496,122513.0502911138,150372,3.0,130012.48368322718,0.0,128906.90555944799,50,0.0,18,121584.10820267188,2129,5.8,122130.72615279279,False,True,False,False,False,False,True,False,False,False,26,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60235,121638.74992410523,78306,0.0,129508.99829378532,0.0,127297.27498619958,100,2.0,1,121880.94338928694,963,6.9,122130.72615279279,False,False,False,False,False,False,False,False,True,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
74675,120265.20777809255,74675,0.0,123530.21756312445,2.0,131432.81177962347,50,0.0,0,120367.39506170356,1444,5.8,122477.80073939395,False,True,False,False,False,False,False,False,False,True,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
61377,119771.69037790158,52170,0.0,118315.33478882577,0.0,118605.80015427929,100,0.0,1,124127.19528382148,1373,6.2,122187.41401641685,False,True,False,False,False,True,False,False,False,False,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
23390,120419.97521352161,23390,1.0,43765.79305704856,0.0,57799.217178759194,100,0.0,2,120812.53269133334,882,7.0,120624.93089029983,False,False,True,False,False,False,False,False,False,True,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
91528,122549.92109788003,77799,0.0,130864.89733244799,2.0,131432.81177962347,100,2.0,1,121127.23236765678,2097,7.1,118337.19699517907,False,False,False,False,False,True,False,False,False,False,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
146429,121027.37247892222,146429,2.0,158360.08205671902,0.0,122788.34347854785,50,0.0,6,122524.88981824348,1796,5.6,121134.47297521816,False,False,True,False,False,False,False,False,False,True,32,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44242,122513.0502911138,44242,2.0,43765.79305704856,2.0,123773.50185760518,50,0.0,6,120812.53269133334,1911,6.5,120359.4648923503,False,True,False,False,False,False,False,False,False,True,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
141895,121638.74992410523,141895,1.0,141859.23520017072,2.0,143323.19758998937,50,3.0,4,121584.10820267188,1539,6.5,118337.19699517907,False,False,True,False,False,False,False,False,False,True,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
172701,120265.20777809255,146796,3.0,114742.8815534925,2.0,125327.43515555555,100,1.0,16,121880.94338928694,1649,6.9,123787.58394685504,False,True,False,False,False,True,False,False,False,False,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
122947,121065.5112363969,13524170,2.0,131226.80012226684,0.0,165815.62862215628,50,2.0,6,121046.11303042462,1589,8.2,122130.72615279279,False,False,False,False,False,False,False,True,False,False,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76332,117026.43936580967,64882,0.0,130864.89733244799,1.0,129660.4507294766,50,3.0,1,120367.39506170356,572,5.1,119828.5926969697,False,False,True,False,False,True,False,False,False,False,51,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165380,123455.98514601345,140573,3.0,118315.33478882577,0.0,69847.72777302799,100,0.0,17,121046.11303042462,551,5.7,122111.38418310913,False,False,True,False,False,True,False,False,False,False,31,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
142751,120265.20777809255,121338,3.0,118315.33478882577,1.0,118605.80015427929,0,1.0,15,125714.78119225723,848,9.7,121447.97372036037,False,True,False,False,False,True,False,False,False,False,47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
62156,122053.19618785496,62156,3.0,43765.79305704856,1.0,57799.217178759194,100,1.0,14,119905.16104714476,539,5.8,122111.38418310913,True,False,False,False,False,False,False,False,False,True,70,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
152270,126003.42222540097,152270,2.0,141859.23520017072,1.0,143323.19758998937,50,0.0,5,121880.94338928694,1162,7.3,125432.11887271449,False,True,False,False,False,False,False,False,False,True,33,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86405,121605.0716888889,73444,1.0,130864.89733244799,1.0,154729.955231694,0,2.0,2,123920.93793267975,1890,10.0,122477.80073939395,False,False,False,False,False,True,False,False,False,False,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
82630,122513.0502911138,9089300,1.0,131226.80012226684,1.0,129660.4507294766,50,3.0,3,120643.85162628206,1829,7.5,125432.11887271449,True,False,False,False,False,False,False,True,False,False,54,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57873,120419.97521352161,57873,3.0,57707.94469455337,0.0,119674.65629078014,100,0.0,13,120812.53269133334,1519,6.3,124759.63652083334,False,False,False,False,False,False,False,False,False,True,35,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28348,121027.37247892222,28348,0.0,43765.79305704856,1.0,57799.217178759194,0,3.0,0,125714.78119225723,723,8.3,124593.67228891222,True,False,False,False,False,False,False,False,False,True,56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
87180,121180.10279150744,113334,1.0,129508.99829378532,1.0,121665.77087455196,100,3.0,2,122381.52114165043,1059,9.7,122477.80073939395,False,True,False,False,False,False,False,False,True,False,56,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
91044,120265.20777809255,68283,0.0,130012.48368322718,2.0,128906.90555944799,0,2.0,0,122524.88981824348,596,5.4,124759.63652083334,False,False,True,False,False,False,True,False,False,False,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
76331,122861.90977390528,76331,1.0,97736.13775175439,2.0,100103.87447146118,100,3.0,4,122524.88981824348,1303,5.6,124759.63652083334,False,True,False,False,False,False,False,False,False,True,40,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
118613,121027.37247892222,100821,2.0,114742.8815534925,2.0,115660.84975247011,0,1.0,8,120812.53269133334,615,5.2,118337.19699517907,False,False,False,False,False,True,False,False,False,False,49,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92441,122549.92109788003,69331,0.0,130012.48368322718,2.0,128906.90555944799,50,0.0,0,122524.88981824348,1260,8.2,118326.856517193,True,False,False,False,False,False,True,False,False,False,59,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
268946,117026.43936580967,242051,3.0,172685.7496254045,1.0,165815.62862215628,50,0.0,11,119905.16104714476,1285,6.6,120359.4648923503,False,False,False,False,True,False,False,False,False,False,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
32200,121027.37247892222,32200,0.0,57707.94469455337,0.0,125327.43515555555,100,1.0,1,121584.10820267188,1756,8.6,122187.41401641685,False,True,False,False,False,False,False,False,False,True,57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138675,121027.37247892222,104006,2.0,130012.48368322718,2.0,128906.90555944799,0,3.0,8,120367.39506170356,1248,8.5,120624.93089029983,True,False,False,False,False,False,True,False,False,False,54,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68778,121027.37247892222,58461,0.0,122934.0714931203,2.0,123778.5602185247,100,3.0,0,123920.93793267975,693,6.4,122130.72615279279,False,False,True,False,False,True,False,False,False,False,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
209006,122513.0502911138,188105,2.0,172685.7496254045,1.0,165815.62862215628,100,0.0,9,124127.19528382148,2219,8.9,122111.38418310913,False,False,False,False,True,False,False,False,False,False,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
131992,122513.0502911138,164990,3.0,113746.56958184903,1.0,114675.09254470286,0,0.0,15,119905.16104714476,1295,6.1,124593.67228891222,False,False,True,True,False,False,False,False,False,False,55,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
94712,127497.96600947459,94712,1.0,123530.21756312445,2.0,125832.35612855518,50,3.0,2,125714.78119225723,1216,8.4,118326.856517193,True,False,False,False,False,False,False,False,False,True,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
134256,122861.90977390528,134256,2.0,123530.21756312445,0.0,125832.35612855518,100,3.0,5,121880.94338928694,1279,7.7,122187.41401641685,True,False,False,False,False,False,False,False,False,True,63,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
103820,124380.2992305099,103820,1.0,116649.10313411971,1.0,118453.39422916668,50,1.0,2,121127.23236765678,1980,6.8,122111.38418310913,False,False,True,False,False,False,False,False,False,True,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
90645,122296.86371105073,90645,1.0,141859.23520017072,1.0,122788.34347854785,0,2.0,3,121880.94338928694,585,8.9,122111.38418310913,False,False,True,False,False,False,False,False,False,True,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
119424,123455.98514601345,119424,1.0,116306.61368095898,2.0,114675.09254470286,100,3.0,2,122524.88981824348,2449,5.3,121134.47297521816,False,False,True,False,False,False,False,False,False,True,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
100887,120419.97521352161,100887,1.0,124020.89985739283,1.0,121796.73522617208,100,2.0,3,120092.12278012821,2297,6.9,120359.4648923503,True,False,False,False,False,False,False,False,False,True,56,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
99370,122861.90977390528,99370,3.0,57707.94469455337,0.0,69847.72777302799,0,3.0,19,121046.11303042462,1851,7.8,118326.856517193,False,True,False,False,False,False,False,False,False,True,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136900,124380.2992305099,184815,3.0,125694.26679247017,1.0,124021.16862287905,100,3.0,19,121584.10820267188,2396,7.5,124593.67228891222,False,True,False,False,False,False,False,False,False,False,68,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
46438,118898.54564649124,46438,0.0,97736.13775175439,1.0,100103.87447146118,0,1.0,1,120092.12278012821,2305,5.7,119828.5926969697,False,False,True,False,False,False,False,False,False,True,37,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49841,122513.0502911138,49841,1.0,57707.94469455337,1.0,69847.72777302799,0,0.0,2,119905.16104714476,2197,8.9,118337.19699517907,True,False,False,False,False,False,False,False,False,True,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
87830,121065.5112363969,87830,3.0,57707.94469455337,1.0,69847.72777302799,0,0.0,12,121046.11303042462,2416,9.3,124477.45845047,True,False,False,False,False,False,False,False,False,True,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
78608,118898.54564649124,66817,1.0,118315.33478882577,1.0,118605.80015427929,0,3.0,3,121046.11303042462,2454,5.2,120624.93089029983,False,False,False,False,False,True,False,False,False,False,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
76299,121638.74992410523,76299,0.0,97736.13775175439,2.0,125327.43515555555,100,2.0,0,121880.94338928694,1410,6.9,120624.93089029983,True,False,False,False,False,False,False,False,False,True,55,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70823,122513.0502911138,70823,1.0,123530.21756312445,0.0,125832.35612855518,100,2.0,2,124127.19528382148,1116,9.0,124477.45845047,False,True,False,False,False,False,False,False,False,True,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161626,120265.20777809255,161626,2.0,160774.44582168458,2.0,154678.5805095472,50,1.0,7,121584.10820267188,2400,5.1,120359.4648923503,False,False,True,False,False,False,False,False,False,True,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
94357,120419.97521352161,70768,1.0,130012.48368322718,2.0,128906.90555944799,0,3.0,3,120367.39506170356,1784,8.3,122130.72615279279,False,False,True,False,False,False,True,False,False,False,70,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
154775,122053.19618785496,154775,3.0,123530.21756312445,1.0,125832.35612855518,50,2.0,15,120812.53269133334,2227,8.8,119828.5926969697,False,False,False,False,False,False,False,False,False,True,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
81393,121605.0716888889,69184,1.0,114742.8815534925,1.0,115660.84975247011,100,0.0,4,122381.52114165043,1445,6.4,121134.47297521816,False,False,True,False,False,True,False,False,False,False,44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64623,121605.0716888889,64623,0.0,116649.10313411971,0.0,118453.39422916668,0,2.0,1,120367.39506170356,1928,5.5,121134.47297521816,False,False,True,False,False,False,False,False,False,True,68,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53147,118898.54564649124,53147,0.0,116306.61368095898,0.0,129291.17082945736,100,3.0,1,125714.78119225723,1518,6.8,121134.47297521816,False,False,False,False,False,False,False,False,False,True,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
95590,122840.68449392362,95590,2.0,116649.10313411971,0.0,118453.39422916668,100,1.0,5,120812.53269133334,1154,6.0,123787.58394685504,False,False,True,False,False,False,False,False,False,True,33,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
72897,121027.37247892222,72897,0.0,160774.44582168458,0.0,154678.5805095472,0,0.0,1,120812.53269133334,2207,6.8,124477.45845047,False,False,False,False,False,False,False,False,False,True,39,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
150728,119771.69037790158,150728,3.0,141859.23520017072,0.0,57799.217178759194,100,0.0,14,120643.85162628206,2349,8.2,124593.67228891222,False,False,True,False,False,False,False,False,False,True,41,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
117055,123455.98514601345,117055,1.0,160774.44582168458,1.0,154678.5805095472,100,3.0,4,120092.12278012821,794,5.6,121447.97372036037,False,False,False,False,False,False,False,False,False,True,71,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
87825,122549.92109788003,74651,1.0,118315.33478882577,1.0,118605.80015427929,50,1.0,2,121880.94338928694,2030,9.6,121447.97372036037,True,False,False,False,False,True,False,False,False,False,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
